
Instance Name       Completion Time     Objective Value     Obj. Func. LB       Gap                 Nb. of ULs          Nb. of Desired ULs  Grid Occupancy      UL Occupancy        
Instance_613_large  600296.072600       1473.000000         1419.000000         0.036660            420                 24                  0.750000            0.057143            
Instance_614_large  601087.716200       1875.000000         1812.000000         0.033600            420                 24                  0.750000            0.057143            
Instance_615_large  600488.186500       1610.000000         1553.000000         0.035404            420                 24                  0.750000            0.057143            
Instance_616_large  600297.662600       1382.000000         1320.000000         0.044863            420                 24                  0.750000            0.057143            
Instance_617_large  600177.350300       1949.000000         1892.000000         0.029246            420                 24                  0.750000            0.057143            
Instance_618_large  600646.605400       1088.000000         1067.000000         0.019301            420                 24                  0.750000            0.057143            
Instance_619_large  600409.593800       1757.000000         1701.000000         0.031873            420                 24                  0.750000            0.057143            
Instance_620_large  601495.299500       1422.000000         1335.000000         0.061181            420                 24                  0.750000            0.057143            
Instance_621_large  598383.674700       2104.000000         2056.000000         0.022814            560                 24                  1.000000            0.042857            
Instance_622_large  600301.200900       2495.000000         2431.000000         0.025651            560                 24                  1.000000            0.042857            
Instance_623_large  600200.036100       2532.000000         2500.000000         0.012638            560                 24                  1.000000            0.042857            
Instance_624_large  600318.978300       1391.000000         1309.000000         0.058950            560                 24                  1.000000            0.042857            
Instance_625_large  600746.481300       2646.000000         2567.000000         0.029856            560                 24                  1.000000            0.042857            
Instance_626_large  600663.229200       1763.000000         1662.000000         0.057289            560                 24                  1.000000            0.042857            
Instance_627_large  600271.557100       2946.000000         2868.000000         0.026477            560                 24                  1.000000            0.042857            
Instance_628_large  600364.181600       2335.000000         2264.000000         0.030407            560                 24                  1.000000            0.042857            
Instance_629_large  600337.494400       3026.000000         2934.000000         0.030403            560                 24                  1.000000            0.042857            
Instance_630_large  600209.046100       2893.000000         2822.000000         0.024542            560                 24                  1.000000            0.042857            
Instance_631_large  600508.114500       752.000000          693.000000          0.078457            240                 24                  0.705882            0.100000            
Instance_632_large  600742.592800       874.000000          807.000000          0.076659            240                 24                  0.666667            0.100000            
Instance_633_large  600495.029200       772.000000          681.000000          0.117876            240                 24                  0.600000            0.100000            
Instance_634_large  601511.234200       706.000000          619.000000          0.123229            240                 24                  0.571429            0.100000            
Instance_635_large  601275.796200       805.000000          754.000000          0.063354            240                 24                  0.705882            0.100000            
Instance_636_large  600782.599900       1023.000000         858.000000          0.161290            240                 24                  0.631579            0.100000            
Instance_637_large  601664.549500       704.000000          666.000000          0.053977            240                 24                  0.571429            0.100000            
Instance_638_large  600986.846300       732.000000          582.000000          0.204918            240                 24                  0.705882            0.100000            
Instance_639_large  600387.653400       807.000000          682.000000          0.154895            240                 24                  0.705882            0.100000            
Instance_640_large  182476.556700       678.000000          678.000000          0.000000            240                 24                  0.666667            0.100000            
Instance_641_large  600322.774900       2024.000000         1920.000000         0.051383            360                 24                  0.750000            0.066667            
Instance_642_large  600422.600300       1499.000000         1393.000000         0.070714            360                 24                  0.750000            0.066667            
Instance_643_large  600346.809800       1532.000000         1439.000000         0.060705            360                 24                  0.750000            0.066667            
Instance_644_large  600627.048000       1191.000000         1053.000000         0.115869            360                 24                  0.750000            0.066667            
Instance_645_large  600679.435800       1102.000000         1033.000000         0.062613            360                 24                  0.750000            0.066667            
Instance_646_large  600465.933600       1769.000000         1720.000000         0.027699            360                 24                  0.750000            0.066667            
Instance_647_large  600409.090000       1289.000000         1212.000000         0.059736            360                 24                  0.750000            0.066667            
Instance_648_large  600523.697000       1684.000000         1611.000000         0.043349            360                 24                  0.782609            0.066667            
Instance_649_large  600312.182500       1562.000000         1509.000000         0.033931            360                 24                  0.750000            0.066667            
Instance_650_large  601908.159600       1472.000000         1378.000000         0.063859            360                 24                  0.750000            0.066667            
Instance_651_large  601234.067900       2659.000000         2593.000000         0.024821            480                 24                  1.000000            0.050000            
Instance_652_large  600408.582900       2123.000000         2060.000000         0.029675            480                 24                  1.000000            0.050000            
Instance_653_large  600322.926200       1952.000000         1868.000000         0.043033            480                 24                  1.000000            0.050000            
Instance_654_large  600130.400000       2634.000000         2564.000000         0.026576            480                 24                  1.000000            0.050000            
Instance_655_large  600386.650200       1518.000000         1419.000000         0.065217            480                 24                  1.000000            0.050000            
Instance_656_large  600441.188500       2002.000000         1927.000000         0.037463            480                 24                  1.000000            0.050000            
Instance_657_large  600567.160500       1875.000000         1797.000000         0.041600            480                 24                  1.000000            0.050000            
Instance_658_large  600362.628300       2195.000000         2108.000000         0.039636            480                 24                  1.000000            0.050000            
Instance_659_large  600578.686600       2312.000000         2202.000000         0.047578            480                 24                  1.000000            0.050000            
Instance_660_large  600331.372600       1404.000000         1331.000000         0.051994            480                 24                  1.000000            0.050000            
Instance_661_large  600407.448000       1000.000000         944.000000          0.056000            288                 24                  0.631579            0.083333            
Instance_662_large  600412.384600       756.000000          734.000000          0.029101            288                 24                  0.600000            0.083333            
Instance_663_large  600356.007300       830.000000          784.000000          0.055422            288                 24                  0.600000            0.083333            
Instance_664_large  600422.709800       947.000000          846.000000          0.106653            288                 24                  0.631579            0.083333            
Instance_665_large  600328.156900       1091.000000         1014.000000         0.070577            288                 24                  0.705882            0.083333            
Instance_666_large  600412.425100       906.000000          848.000000          0.064018            288                 24                  0.500000            0.083333            
Instance_667_large  600673.928900       1246.000000         1088.000000         0.126806            288                 24                  0.659039            0.083333            
Instance_668_large  600567.492900       924.000000          899.000000          0.027056            288                 24                  0.705882            0.083333            
Instance_669_large  600268.092900       978.000000          915.000000          0.064417            288                 24                  0.705882            0.083333            
Instance_670_large  600429.342800       1055.000000         1001.000000         0.051185            288                 24                  0.666667            0.083333            
Instance_671_large  600502.211400       1780.000000         1726.000000         0.030337            432                 24                  0.750000            0.055556            
Instance_672_large  600403.649400       1248.000000         1205.000000         0.034455            432                 24                  0.750000            0.055556            
Instance_673_large  600356.569900       1937.000000         1801.000000         0.070212            432                 24                  0.750000            0.055556            
Instance_674_large  600585.000200       1500.000000         1379.000000         0.080667            432                 24                  0.750000            0.055556            
Instance_675_large  598571.869400       2300.000000         2248.000000         0.022609            432                 24                  0.750000            0.055556            
Instance_676_large  600512.904600       1378.000000         1319.000000         0.042816            432                 24                  0.750000            0.055556            
Instance_677_large  600511.870700       1760.000000         1704.000000         0.031818            432                 24                  0.750000            0.055556            
Instance_678_large  600278.168900       1673.000000         1625.000000         0.028691            432                 24                  0.750000            0.055556            
Instance_679_large  600372.401400       2121.000000         2029.000000         0.043376            432                 24                  0.750000            0.055556            
Instance_680_large  600523.321100       1171.000000         1082.000000         0.076003            432                 24                  0.750000            0.055556            
Instance_681_large  601163.335400       2696.000000         2612.000000         0.031157            576                 24                  1.000000            0.041667            
Instance_682_large  600665.674500       2295.000000         2073.000000         0.096732            576                 24                  1.000000            0.041667            
Instance_683_large  600513.257400       2475.000000         2371.000000         0.042020            576                 24                  1.000000            0.041667            
Instance_684_large  601162.525900       2312.000000         2227.000000         0.036765            576                 24                  1.000000            0.041667            
Instance_685_large  600253.458900       3005.000000         2929.000000         0.025291            576                 24                  1.000000            0.041667            
Instance_686_large  600672.019000       3005.000000         2918.000000         0.028952            576                 24                  1.000000            0.041667            
Instance_687_large  600190.015600       2935.000000         2867.000000         0.023169            576                 24                  1.000000            0.041667            
Instance_688_large  600338.132200       2160.000000         2113.000000         0.021759            576                 24                  1.000000            0.041667            
Instance_689_large  600230.349100       2189.000000         2099.000000         0.041115            576                 24                  1.000000            0.041667            
Instance_690_large  600337.095300       2505.000000         2417.000000         0.035130            576                 24                  1.000000            0.041667            
Instance_691_large  600397.491500       1153.000000         1095.000000         0.050304            336                 24                  0.750000            0.071429            
Instance_692_large  600317.430800       1173.000000         1164.000000         0.007673            336                 24                  0.571429            0.071429            
Instance_693_large  600519.610500       1108.000000         1039.000000         0.062274            336                 24                  0.631579            0.071429            
Instance_694_large  600186.023500       1196.000000         1178.000000         0.015050            336                 24                  0.600000            0.071429            
Instance_695_large  600214.187700       1259.000000         1217.000000         0.033360            336                 24                  0.631579            0.071429            
Instance_696_large  602178.040100       1186.000000         1127.000000         0.049747            336                 24                  0.631579            0.071429            
Instance_697_large  600331.166500       1214.999996         1147.000000         0.055967            336                 24                  0.600000            0.071429            
Instance_698_large  600376.410500       1220.000000         1163.000000         0.046721            336                 24                  0.500000            0.071429            
Instance_699_large  600443.303200       1378.000000         1347.000000         0.022496            336                 24                  0.705882            0.071429            
Instance_700_large  600369.111900       1114.000000         1054.000000         0.053860            336                 24                  0.666667            0.071429            
Instance_701_large  600291.937800       2174.000000         2078.000000         0.044158            504                 24                  0.750000            0.047619            
Instance_702_large  600516.170200       2841.000000         2749.000000         0.032383            504                 24                  0.750000            0.047619            
Instance_703_large  601155.707700       1817.000000         1729.000000         0.048431            504                 24                  0.750000            0.047619            
Instance_704_large  601042.550100       2041.000000         1984.000000         0.027927            504                 24                  0.750000            0.047619            
Instance_705_large  600308.238400       1861.000000         1814.000000         0.025255            504                 24                  0.750000            0.047619            
Instance_706_large  600240.336400       2595.000000         2545.000000         0.019268            504                 24                  0.750000            0.047619            
Instance_707_large  600432.254300       1947.000000         1838.000000         0.055984            504                 24                  0.750000            0.047619            
Instance_708_large  600514.172400       2004.000000         1940.000000         0.031936            504                 24                  0.750000            0.047619            
Instance_709_large  600747.272300       2214.000000         2131.000000         0.037489            504                 24                  0.750000            0.047619            
Instance_710_large  600200.821800       2167.999996         2118.000000         0.023063            504                 24                  0.750000            0.047619            
Instance_711_large  600289.344400       2937.000000         2840.000000         0.033027            672                 24                  1.000000            0.035714            
Instance_712_large  600252.024300       3480.000000         3419.000000         0.017529            672                 24                  1.000000            0.035714            
Instance_713_large  600259.835000       3012.000000         2882.000000         0.043161            672                 24                  1.000000            0.035714            
Instance_714_large  600405.578100       2472.000000         2399.000000         0.029531            672                 24                  1.000000            0.035714            
Instance_715_large  600476.567700       2100.000000         2020.000000         0.038095            672                 24                  1.000000            0.035714            
Instance_716_large  600100.965000       2572.999991         2527.000000         0.017878            672                 24                  1.000000            0.035714            
Instance_717_large  600472.314500       2325.000000         2261.000000         0.027527            672                 24                  1.000000            0.035714            
Instance_718_large  600348.485700       1863.000000         1755.000000         0.057971            672                 24                  1.000000            0.035714            
Instance_719_large  600512.909300       2894.000000         2849.000000         0.015549            672                 24                  1.000000            0.035714            
Instance_720_large  600369.999600       2786.000000         2699.000000         0.031228            672                 24                  1.000000            0.035714            
Instance_721_large  600609.296300       1049.000000         973.000000          0.072450            280                 24                  0.608696            0.085714            
Instance_722_large  600517.889700       883.000000          805.000000          0.088335            280                 24                  0.700000            0.085714            
Instance_723_large  601288.077500       958.000000          893.000000          0.067850            280                 24                  0.666667            0.085714            
Instance_724_large  600424.587500       837.000000          730.000000          0.127838            280                 24                  0.736842            0.085714            
Instance_725_large  600415.247800       914.000000          771.000000          0.156455            280                 24                  0.666667            0.085714            
Instance_726_large  600750.689400       1147.000000         1029.000000         0.102877            280                 24                  0.608696            0.085714            
